时间,城市,确诊人数,疑似病例,死亡人数,治愈人数
2020/02/08 10:36,汉中,21,0,0,0
2020/02/08 10:36,咸阳,16,0,0,1
2020/02/08 10:36,宝鸡,12,0,0,2
2020/02/08 10:36,渭南,9,0,0,0
2020/02/08 10:36,铜川,8,0,0,3
2020/02/08 10:36,延安,7,0,0,0
2020/02/08 10:36,商洛,7,0,0,1
2020/02/08 10:36,榆林,2,0,0,0
2020/02/08 10:36,韩城,1,0,0,0
2020/02/08 10:36,杨凌,1,0,0,0
2020/02/07 16:16,西安,80,0,0,9
2020/02/07 16:16,安康,21,0,0,1
2020/02/07 16:16,汉中,21,0,0,0
2020/02/07 16:16,咸阳,15,0,0,1
2020/02/07 16:16,宝鸡,12,0,0,2
2020/02/07 16:16,渭南,9,0,0,0
2020/02/07 16:16,铜川,8,0,0,3
2020/02/07 16:16,延安,7,0,0,0
2020/02/07 16:16,商洛,7,0,0,1
2020/02/07 16:16,榆林,2,0,0,0
2020/02/07 16:16,韩城,1,0,0,0
2020/02/07 16:16,杨凌,1,0,0,0
2020/02/07 15:57,西安,80,0,0,9
2020/02/07 15:57,安康,21,0,0,1
2020/02/07 15:57,汉中,21,0,0,0
2020/02/07 15:57,咸阳,15,0,0,1
2020/02/07 15:57,宝鸡,12,0,0,2
2020/02/07 15:57,渭南,9,0,0,0
2020/02/07 15:57,铜川,8,0,0,1
2020/02/07 15:57,延安,7,0,0,0
2020/02/07 15:57,商洛,7,0,0,1
2020/02/07 15:57,榆林,2,0,0,0
2020/02/07 15:57,韩城,1,0,0,0
2020/02/07 15:57,杨凌,1,0,0,0
2020/02/07 10:16,西安,80,0,0,5
2020/02/07 10:16,安康,21,0,0,1
2020/02/07 10:16,汉中,21,0,0,0
2020/02/07 10:16,咸阳,15,0,0,1
2020/02/07 10:16,宝鸡,12,0,0,2
2020/02/07 10:16,渭南,9,0,0,0
2020/02/07 10:16,铜川,8,0,0,1
2020/02/07 10:16,延安,7,0,0,0
2020/02/07 10:16,商洛,7,0,0,1
2020/02/07 10:16,榆林,2,0,0,0
2020/02/07 10:16,韩城,1,0,0,0
2020/02/07 10:16,杨凌,1,0,0,0
2020/02/06 21:44,西安,74,0,0,5
2020/02/06 21:44,安康,21,0,0,1
2020/02/06 21:44,汉中,20,0,0,0
2020/02/06 21:44,咸阳,15,0,0,1
2020/02/06 21:44,宝鸡,10,0,0,0
2020/02/06 21:44,渭南,9,0,0,0
2020/02/06 21:44,延安,7,0,0,0
2020/02/06 21:44,铜川,7,0,0,1
2020/02/06 21:44,商洛,6,0,0,1
2020/02/06 21:44,榆林,2,0,0,0
2020/02/06 21:44,韩城,1,0,0,0
2020/02/06 21:44,杨凌,1,0,0,0
2020/02/06 19:01,西安,74,0,0,5
2020/02/06 19:01,安康,21,0,0,1
2020/02/06 19:01,汉中,20,0,0,0
2020/02/06 19:01,咸阳,15,0,0,0
2020/02/06 19:01,宝鸡,10,0,0,0
2020/02/06 19:01,渭南,9,0,0,0
2020/02/06 19:01,延安,7,0,0,0
2020/02/06 19:01,铜川,7,0,0,1
2020/02/06 19:01,商洛,6,0,0,0
2020/02/06 19:01,榆林,2,0,0,0
2020/02/06 19:01,韩城,1,0,0,0
2020/02/06 19:01,杨凌,1,0,0,0
2020/02/06 19:00,西安,74,0,0,5
2020/02/06 19:00,安康,21,0,0,1
