时间,城市,确诊人数,疑似病例,死亡人数,治愈人数
2020/02/08 19:24,承德,7,0,0,0
2020/02/08 19:24,衡水,7,0,0,0
2020/02/08 19:24,秦皇岛,7,0,0,0
2020/02/08 13:21,沧州,28,0,1,4
2020/02/08 13:21,邯郸,26,0,0,2
2020/02/08 13:21,石家庄,24,0,0,3
2020/02/08 13:21,唐山,23,0,0,2
2020/02/08 13:21,邢台,21,0,0,4
2020/02/08 13:21,廊坊,20,0,0,4
2020/02/08 13:21,保定,18,0,0,8
2020/02/08 13:21,张家口,14,0,0,1
2020/02/08 13:21,承德,7,0,0,0
2020/02/08 13:21,衡水,7,0,0,0
2020/02/08 13:21,秦皇岛,7,0,0,0
2020/02/08 08:20,沧州,28,0,1,4
2020/02/08 08:20,邯郸,26,0,0,2
2020/02/08 08:20,石家庄,24,0,0,3
2020/02/08 08:20,唐山,23,0,0,2
2020/02/08 08:20,邢台,21,0,0,1
2020/02/08 08:20,廊坊,20,0,0,4
2020/02/08 08:20,保定,18,0,0,8
2020/02/08 08:20,张家口,14,0,0,1
2020/02/08 08:20,承德,7,0,0,0
2020/02/08 08:20,衡水,7,0,0,0
2020/02/08 08:20,秦皇岛,7,0,0,0
2020/02/07 20:01,石家庄,24,0,0,3
2020/02/07 20:01,沧州,23,0,1,4
2020/02/07 20:01,邯郸,22,0,0,2
2020/02/07 20:01,邢台,20,0,0,2
2020/02/07 20:01,唐山,19,0,0,2
2020/02/07 20:01,保定,18,0,0,4
2020/02/07 20:01,廊坊,15,0,0,4
2020/02/07 20:01,张家口,13,0,0,1
2020/02/07 20:01,衡水,7,0,0,0
2020/02/07 20:01,承德,6,0,0,0
2020/02/07 20:01,秦皇岛,5,0,0,0
2020/02/07 19:24,石家庄,24,0,0,3
2020/02/07 19:24,沧州,23,0,1,4
2020/02/07 19:24,邯郸,22,0,0,2
2020/02/07 19:24,邢台,20,0,0,2
2020/02/07 19:24,唐山,19,0,0,0
2020/02/07 19:24,保定,18,0,0,4
2020/02/07 19:24,廊坊,15,0,0,4
2020/02/07 19:24,张家口,13,0,0,1
2020/02/07 19:24,衡水,7,0,0,0
2020/02/07 19:24,承德,6,0,0,0
2020/02/07 19:24,秦皇岛,5,0,0,0
2020/02/07 19:08,石家庄,24,0,0,3
2020/02/07 19:08,沧州,23,0,1,2
2020/02/07 19:08,邯郸,22,0,0,2
2020/02/07 19:08,邢台,20,0,0,2
2020/02/07 19:08,唐山,19,0,0,0
2020/02/07 19:08,保定,18,0,0,4
2020/02/07 19:08,廊坊,15,0,0,4
2020/02/07 19:08,张家口,13,0,0,1
2020/02/07 19:08,衡水,7,0,0,0
2020/02/07 19:08,承德,6,0,0,0
2020/02/07 19:08,秦皇岛,5,0,0,0
2020/02/07 19:07,石家庄,24,0,0,3
2020/02/07 19:07,沧州,23,0,1,2
2020/02/07 19:07,邯郸,22,0,0,2
2020/02/07 19:07,邢台,20,0,0,1
2020/02/07 19:07,唐山,19,0,0,0
2020/02/07 19:07,保定,18,0,0,4
2020/02/07 19:07,廊坊,15,0,0,4
2020/02/07 19:07,张家口,13,0,0,1
2020/02/07 19:07,衡水,7,0,0,0
2020/02/07 19:07,承德,6,0,0,0
2020/02/07 19:07,秦皇岛,5,0,0,0
2020/02/07 18:47,石家庄,24,0,0,3
2020/02/07 18:47,沧州,23,0,1,2
2020/02/07 18:47,邯郸,22,0,0,2
2020/02/07 18:47,邢台,20,0,0,1
2020/02/07 18:47,唐山,19,0,0,0
2020/02/07 18:47,保定,18,0,0,4
2020/02/07 18:47,廊坊,15,0,0,4
2020/02/07 18:47,张家口,13,0,0,1
2020/02/07 18:47,衡水,7,0,0,0
2020/02/07 18:47,承德,6,0,0,0
2020/02/07 18:47,秦皇岛,5,0,0,0
2020/02/07 17:15,石家庄,24,0,0,3
2020/02/07 17:15,沧州,23,0,1,2
2020/02/07 17:15,邯郸,22,0,0,2
2020/02/07 17:15,邢台,20,0,0,0
2020/02/07 17:15,唐山,19,0,0,0
2020/02/07 17:15,保定,18,0,0,4
2020/02/07 17:15,廊坊,15,0,0,4
2020/02/07 17:15,张家口,13,0,0,1
2020/02/07 17:15,衡水,7,0,0,0
2020/02/07 17:15,承德,6,0,0,0
2020/02/07 17:15,秦皇岛,5,0,0,0
2020/02/07 08:33,石家庄,24,0,0,3
2020/02/07 08:33,沧州,23,0,1,2
2020/02/07 08:33,邯郸,22,0,0,2
2020/02/07 08:33,邢台,19,0,0,0
2020/02/07 08:33,唐山,19,0,0,0
2020/02/07 08:33,保定,18,0,0,4
2020/02/07 08:33,廊坊,15,0,0,4
2020/02/07 08:33,张家口,13,0,0,1
2020/02/07 08:33,衡水,7,0,0,0
2020/02/07 08:33,承德,6,0,0,0
2020/02/07 08:33,秦皇岛,5,0,0,0
2020/02/06 21:47,石家庄,24,0,0,3
2020/02/06 21:47,沧州,21,0,1,2
2020/02/06 21:47,邢台,19,0,0,0
2020/02/06 21:47,邯郸,18,0,0,2
2020/02/06 21:47,保定,17,0,0,4
2020/02/06 21:47,唐山,17,0,0,0
2020/02/06 21:47,廊坊,14,0,0,1
2020/02/06 21:47,张家口,12,0,0,1
2020/02/06 21:47,衡水,7,0,0,0
2020/02/06 21:47,承德,5,0,0,0
2020/02/06 21:47,秦皇岛,3,0,0,0
2020/02/06 19:09,石家庄,24,0,0,3
2020/02/06 19:09,沧州,21,0,1,2
2020/02/06 19:09,邢台,19,0,0,0
2020/02/06 19:09,邯郸,18,0,0,2
2020/02/06 19:09,保定,17,0,0,4
2020/02/06 19:09,唐山,17,0,0,0
2020/02/06 19:09,廊坊,14,0,0,1
2020/02/06 19:09,张家口,12,0,0,0
2020/02/06 19:09,衡水,7,0,0,0
2020/02/06 19:09,承德,5,0,0,0
2020/02/06 19:09,秦皇岛,3,0,0,0
2020/02/06 19:00,石家庄,24,0,0,3
2020/02/06 19:00,沧州,21,0,1,0
2020/02/06 19:00,邢台,19,0,0,0
2020/02/06 19:00,邯郸,18,0,0,2
2020/02/06 19:00,保定,17,0,0,4
2020/02/06 19:00,唐山,17,0,0,0
2020/02/06 19:00,廊坊,14,0,0,1
2020/02/06 19:00,张家口,12,0,0,0
2020/02/06 19:00,衡水,7,0,0,0
2020/02/06 19:00,承德,5,0,0,0
2020/02/06 19:00,秦皇岛,3,0,0,0
2020/02/06 16:15,石家庄,24,0,0,2
2020/02/06 16:15,沧州,21,0,1,0
2020/02/06 16:15,邢台,19,0,0,0
2020/02/06 16:15,邯郸,18,0,0,2
2020/02/06 16:15,保定,17,0,0,4
2020/02/06 16:15,唐山,17,0,0,0
2020/02/06 16:15,廊坊,14,0,0,1
2020/02/06 16:15,张家口,12,0,0,0
2020/02/06 16:15,衡水,7,0,0,0
2020/02/06 16:15,承德,5,0,0,0
2020/02/06 16:15,秦皇岛,3,0,0,0
2020/02/06 08:19,石家庄,24,0,0,2
2020/02/06 08:19,沧州,21,0,1,0
2020/02/06 08:19,邢台,19,0,0,0
2020/02/06 08:19,邯郸,18,0,0,0
2020/02/06 08:19,保定,17,0,0,4
2020/02/06 08:19,唐山,17,0,0,0
2020/02/06 08:19,廊坊,14,0,0,1
2020/02/06 08:19,张家口,12,0,0,0
2020/02/06 08:19,衡水,7,0,0,0
2020/02/06 08:19,承德,5,0,0,0
2020/02/06 08:19,秦皇岛,3,0,0,0
2020/02/05 19:23,石家庄,21,0,0,1
2020/02/05 19:23,沧州,20,0,1,0
2020/02/05 19:23,保定,17,0,0,4
2020/02/05 19:23,邢台,16,0,0,0
2020/02/05 19:23,邯郸,14,0,0,0
2020/02/05 19:23,廊坊,13,0,0,1
2020/02/05 19:23,唐山,12,0,0,0
2020/02/05 19:23,张家口,10,0,0,0
2020/02/05 19:23,衡水,5,0,0,0
2020/02/05 19:23,承德,4,0,0,0
2020/02/05 19:23,秦皇岛,3,0,0,0
2020/02/05 19:22,石家庄,21,0,0,1
2020/02/05 19:22,沧州,20,0,1,0
2020/02/05 19:22,保定,17,0,0,4
2020/02/05 19:22,邢台,16,0,0,0
2020/02/05 19:22,邯郸,14,0,0,0
2020/02/05 19:22,廊坊,13,0,0,1
2020/02/05 19:22,唐山,12,0,0,0
2020/02/05 19:22,张家口,10,0,0,0
2020/02/05 19:22,衡水,5,0,0,0
2020/02/05 19:22,承德,4,0,0,0
2020/02/05 19:22,秦皇岛,3,0,0,0
2020/02/05 10:45,石家庄,21,0,0,1
2020/02/05 10:45,沧州,20,0,1,0
2020/02/05 10:45,保定,17,0,0,2
2020/02/05 10:45,邢台,16,0,0,0
2020/02/05 10:45,邯郸,14,0,0,0
2020/02/05 10:45,廊坊,13,0,0,1
2020/02/05 10:45,唐山,12,0,0,0
2020/02/05 10:45,张家口,10,0,0,0
2020/02/05 10:45,衡水,5,0,0,0
2020/02/05 10:45,承德,4,0,0,0
2020/02/05 10:45,秦皇岛,3,0,0,0
2020/02/05 10:27,石家庄,21,0,0,2
2020/02/05 10:27,沧州,20,0,1,0
2020/02/05 10:27,保定,17,0,0,2
2020/02/05 10:27,邢台,16,0,0,0
2020/02/05 10:27,邯郸,14,0,0,0
2020/02/05 10:27,廊坊,13,0,0,1
2020/02/05 10:27,唐山,12,0,0,0
2020/02/05 10:27,张家口,10,0,0,0
2020/02/05 10:27,衡水,5,0,0,0
2020/02/05 10:27,承德,4,0,0,0
2020/02/05 10:27,秦皇岛,3,0,0,0
2020/02/05 08:36,石家庄,21,0,0,2
2020/02/05 08:36,沧州,20,0,1,0
2020/02/05 08:36,保定,17,0,0,2
2020/02/05 08:36,邢台,16,0,0,0
2020/02/05 08:36,邯郸,14,0,0,0
2020/02/05 08:36,廊坊,13,0,0,1
2020/02/05 08:36,唐山,12,0,0,0
2020/02/05 08:36,张家口,10,0,0,0
2020/02/05 08:36,衡水,5,0,0,0
2020/02/05 08:36,承德,4,0,0,0
2020/02/05 08:36,秦皇岛,4,0,0,0
2020/02/05 08:35,石家庄,21,0,0,1
2020/02/05 08:35,沧州,20,0,1,0
2020/02/05 08:35,保定,17,0,0,2
2020/02/05 08:35,邢台,16,0,0,0
2020/02/05 08:35,邯郸,14,0,0,0
2020/02/05 08:35,廊坊,13,0,0,1
2020/02/05 08:35,唐山,12,0,0,0
2020/02/05 08:35,张家口,10,0,0,0
2020/02/05 08:35,衡水,5,0,0,0
2020/02/05 08:35,承德,4,0,0,0
2020/02/05 08:35,秦皇岛,4,0,0,0
2020/02/05 08:30,石家庄,21,0,0,2
2020/02/05 08:30,沧州,20,0,1,0
2020/02/05 08:30,保定,17,0,0,2
2020/02/05 08:30,邢台,16,0,0,0
2020/02/05 08:30,邯郸,14,0,0,0
2020/02/05 08:30,廊坊,13,0,0,1
2020/02/05 08:30,唐山,12,0,0,0
2020/02/05 08:30,张家口,10,0,0,0
2020/02/05 08:30,衡水,5,0,0,0
2020/02/05 08:30,承德,4,0,0,0
2020/02/05 08:30,秦皇岛,4,0,0,0
2020/02/04 16:49,石家庄,21,0,0,1
2020/02/04 16:49,沧州,20,0,1,0
2020/02/04 16:49,邢台,16,0,0,0
2020/02/04 16:49,邯郸,14,0,0,0
2020/02/04 16:49,保定,13,0,0,2
2020/02/04 16:49,廊坊,12,0,0,1
2020/02/04 16:49,唐山,11,0,0,0
2020/02/04 16:49,张家口,9,0,0,0
2020/02/04 16:49,衡水,5,0,0,0
2020/02/04 16:49,承德,3,0,0,0
2020/02/04 16:49,秦皇岛,2,0,0,0
2020/02/04 08:18,石家庄,21,0,0,0
2020/02/04 08:18,沧州,20,0,1,0
2020/02/04 08:18,邢台,16,0,0,0
2020/02/04 08:18,邯郸,14,0,0,0
2020/02/04 08:18,保定,13,0,0,2
2020/02/04 08:18,廊坊,12,0,0,1
2020/02/04 08:18,唐山,11,0,0,0
2020/02/04 08:18,张家口,9,0,0,0
2020/02/04 08:18,衡水,5,0,0,0
2020/02/04 08:18,承德,3,0,0,0
2020/02/04 08:18,秦皇岛,2,0,0,0
2020/02/03 09:28,沧州,19,0,1,0
2020/02/03 09:28,石家庄,16,0,0,0
2020/02/03 09:28,邢台,14,0,0,0
2020/02/03 09:28,保定,13,0,0,2
2020/02/03 09:28,廊坊,12,0,0,1
2020/02/03 09:28,邯郸,11,0,0,0
2020/02/03 09:28,唐山,11,0,0,0
2020/02/03 09:28,张家口,9,0,0,0
2020/02/03 09:28,衡水,4,0,0,0
2020/02/03 09:28,承德,2,0,0,0
2020/02/03 09:28,秦皇岛,2,0,0,0
2020/02/02 10:48,沧州,19,1,1,0
2020/02/02 10:48,石家庄,13,0,0,0
2020/02/02 10:48,保定,13,0,0,2
2020/02/02 10:48,廊坊,11,0,0,1
2020/02/02 10:48,邯郸,11,0,0,0
2020/02/02 10:48,唐山,11,0,0,0
2020/02/02 10:48,邢台,10,0,0,0
2020/02/02 10:48,张家口,9,0,0,0
2020/02/02 10:48,衡水,4,0,0,0
2020/02/02 10:48,承德,2,0,0,0
2020/02/02 10:48,秦皇岛,1,0,0,0
2020/02/02 08:17,沧州,19,1,1,0
2020/02/02 08:17,石家庄,13,0,0,0
2020/02/02 08:17,保定,13,0,0,0
2020/02/02 08:17,廊坊,11,0,0,0
2020/02/02 08:17,邯郸,11,0,0,0
2020/02/02 08:17,唐山,11,0,0,0
2020/02/02 08:17,邢台,10,0,0,0
2020/02/02 08:17,张家口,9,0,0,0
2020/02/02 08:17,衡水,4,0,0,0
2020/02/02 08:17,承德,2,0,0,0
2020/02/02 08:17,秦皇岛,1,0,0,0
2020/02/01 18:29,沧州,19,0,1,0
2020/02/01 18:29,石家庄,12,0,0,0
2020/02/01 18:29,保定,11,0,0,0
2020/02/01 18:29,廊坊,11,0,0,0
2020/02/01 18:29,邯郸,10,0,0,0
2020/02/01 18:29,邢台,10,0,0,0
2020/02/01 18:29,唐山,8,0,0,0
2020/02/01 18:29,张家口,8,0,0,0
2020/02/01 18:29,衡水,4,0,0,0
2020/02/01 18:29,承德,2,0,0,0
2020/02/01 18:29,秦皇岛,1,0,0,0
2020/02/01 16:09,沧州,19,0,1,0
2020/02/01 16:09,石家庄,12,0,0,0
2020/02/01 16:09,保定,11,0,0,0
2020/02/01 16:09,廊坊,11,0,0,0
2020/02/01 16:09,邯郸,10,0,0,0
2020/02/01 16:09,邢台,10,0,0,0
2020/02/01 16:09,唐山,8,0,0,0
2020/02/01 16:09,张家口,8,0,0,0
2020/02/01 16:09,衡水,4,0,0,0
2020/02/01 16:09,承德,2,0,0,0
2020/02/01 16:09,秦皇岛,1,0,0,0
2020/02/01 08:04,沧州,19,0,1,0
2020/02/01 08:04,石家庄,12,0,0,0
2020/02/01 08:04,保定,11,0,0,0
2020/02/01 08:04,廊坊,11,0,0,0
2020/02/01 08:04,邯郸,10,0,0,0
2020/02/01 08:04,邢台,10,0,0,0
2020/02/01 08:04,唐山,8,0,0,0
2020/02/01 08:04,张家口,8,0,0,0
2020/02/01 08:04,衡水,4,0,0,0
2020/02/01 08:04,承德,2,0,0,0
2020/02/01 08:04,秦皇岛,1,0,0,0
2020/01/31 08:27,沧州,18,0,1,0
2020/01/31 08:27,石家庄,11,0,0,0
2020/01/31 08:27,保定,11,0,0,0
2020/01/31 08:27,廊坊,9,0,0,0
2020/01/31 08:27,邯郸,7,0,0,0
2020/01/31 08:27,邢台,7,0,0,0
2020/01/31 08:27,唐山,7,0,0,0
2020/01/31 08:27,张家口,6,0,0,0
2020/01/31 08:27,衡水,4,0,0,0
